GC,weightedBarPower,numProjects,stablePartners,activityType,betwCentrality
True,-0.00909427,2.0,3.0,REC,0.0
True,-0.0158194,4.0,5.0,PRC,0.0
True,-0.0179263,4.0,3.0,PRC,240.919
True,0.00397056,3.0,3.0,PRC,27.5648
True,0.00808017,3.0,4.0,PRC,0.0
True,-0.0153459,6.0,1.0,HES,0.0
True,-0.00457432,4.0,6.0,OTH,1081.52
True,-0.0437462,2.0,2.0,PRC,0.0
True,-0.0107728,2.0,2.0,REC,0.0
True,-0.0156928,2.0,2.0,REC,0.0
True,-0.0293354,3.0,1.0,HES,0.0
True,0.0475045,2.0,5.0,PRC,0.0
True,-0.0200949,2.0,3.0,PRC,0.0
True,0.00347527,2.0,2.0,PRC,0.0
True,0.00558454,8.0,1.0,HES,0.0
True,0.0170927,5.0,8.0,PRC,1241.51
True,-0.0513479,2.0,2.0,PRC,0.0
True,0.00845818,5.0,11.0,REC,431.598
True,-0.0310854,3.0,1.0,PRC,0.0
True,0.0139984,4.0,9.0,REC,5.5532
True,-0.0147003,2.0,2.0,REC,0.0
True,0.0175171,2.0,7.0,REC,0.0
True,-0.0455692,4.0,1.0,REC,0.0
True,-0.00619324,2.0,2.0,REC,0.0
True,-0.0317853,2.0,2.0,HES,0.0
True,-0.0249607,2.0,2.0,REC,0.0
True,-0.0059202,2.0,1.0,OTH,0.0
True,0.0343213,3.0,7.0,PRC,0.0
True,-0.0332104,3.0,6.0,PRC,0.0
True,-0.0941175,3.0,3.0,PRC,0.0
True,0.0107792,2.0,3.0,HES,0.0
True,-0.0144883,2.0,1.0,PRC,0.0
True,-0.0553469,2.0,1.0,PRC,0.0
True,0.0121377,2.0,1.0,PRC,0.0
True,-0.0199357,2.0,1.0,OTH,0.0
True,-0.0189161,2.0,1.0,PUB,0.0
True,-0.03665,3.0,3.0,REC,332.281
True,-0.0279038,3.0,3.0,PUB,0.0
True,-0.0334529,3.0,10.0,PUB,301.253
True,0.0179362,3.0,8.0,PUB,4.90346
True,-0.0418042,2.0,3.0,PUB,0.0
True,-0.0171951,3.0,18.0,PUB,72.2314
True,-0.0190075,2.0,8.0,PUB,0.0
True,-0.0413327,2.0,3.0,REC,0.0
True,-0.0221184,2.0,8.0,PUB,0.0
True,-0.0196101,2.0,8.0,PUB,0.0
True,-0.0251865,2.0,8.0,PUB,0.0
True,-0.0663662,2.0,1.0,PRC,0.0
True,-0.0278994,2.0,1.0,PUB,0.0
True,-0.0303057,3.0,3.0,PRC,3.20185
True,-0.00134053,2.0,2.0,REC,0.0
True,0.0265826,2.0,2.0,HES,0.0
True,-0.0369761,2.0,1.0,REC,0.0
True,-0.0325446,3.0,2.0,PRC,0.0
True,0.0457753,2.0,2.0,PRC,0.0
True,-0.0168575,2.0,2.0,OTH,0.0
True,-0.0185494,3.0,3.0,PRC,0.0
True,-0.100979,2.0,2.0,PRC,0.0
True,0.0593628,2.0,2.0,PUB,0.0
True,-0.0055561,2.0,2.0,REC,0.0
True,-0.0116761,2.0,2.0,PRC,0.0
True,-0.0147173,2.0,3.0,HES,0.0
True,-0.0264267,2.0,1.0,PRC,0.0
True,-0.0036617,2.0,4.0,REC,0.0
True,0.0647045,3.0,2.0,REC,3136.0
True,-0.0191084,2.0,2.0,HES,0.0
True,-0.0101649,3.0,1.0,PRC,0.0
True,-0.0145707,3.0,2.0,PRC,0.0
True,0.0410876,3.0,1.0,REC,0.0
True,-0.0217574,2.0,3.0,REC,0.0
True,-0.0166177,3.0,2.0,PRC,0.0
True,-0.0165393,2.0,1.0,PRC,0.0
True,-0.0151571,3.0,5.0,REC,1.94756
True,-0.00800119,2.0,4.0,PRC,0.0
True,0.000366733,5.0,7.0,REC,0.0
True,-0.0173337,4.0,1.0,OTH,0.0
True,-0.0235169,2.0,6.0,PRC,0.0
True,-0.00391719,4.0,6.0,PRC,148.838
True,0.0514825,4.0,3.0,PRC,174.609
True,-0.0001746,2.0,1.0,PRC,0.0
True,-0.0161892,3.0,3.0,OTH,0.0
True,-0.0180656,2.0,2.0,PUB,0.0
True,-0.022056,2.0,9.0,PUB,0.0
True,-0.0216214,2.0,9.0,PUB,0.0
True,-0.00539939,3.0,2.0,REC,0.0
True,0.00299678,5.0,2.0,PRC,1.32466
True,-0.00449368,2.0,2.0,PRC,0.0
True,0.226036,2.0,3.0,REC,0.0
True,-0.0244689,19.0,37.0,PRC,0.0
True,-0.0324036,22.0,38.0,PRC,198.27
True,-0.0074157,2.0,4.0,PRC,0.0
True,-0.00706503,3.0,2.0,PUB,0.0
True,-0.0033867,3.0,3.0,PRC,0.28317
True,-0.00611479,2.0,4.0,PRC,0.0
True,0.0355322,2.0,1.0,PRC,0.0
True,0.0126266,2.0,2.0,OTH,0.0
True,0.2974,2.0,2.0,PUB,0.0
True,0.0609244,4.0,2.0,REC,186.519
True,-0.00281589,2.0,1.0,OTH,0.0
True,-0.0335241,2.0,1.0,PRC,0.0
True,-0.0174183,3.0,38.0,PRC,0.0175439
True,-0.0227408,3.0,38.0,OTH,0.0175439
True,-0.0252926,3.0,38.0,PUB,0.0175439
True,0.0141361,4.0,38.0,OTH,0.0175439
True,-0.0253374,3.0,38.0,OTH,0.0175439
True,-0.0226077,3.0,38.0,REC,0.0175439
True,-0.0224985,3.0,38.0,PRC,0.0175439
True,-0.0252084,3.0,38.0,PUB,0.0175439
True,-0.018447,4.0,38.0,REC,0.0175439
True,-0.0252591,3.0,38.0,REC,0.0175439
True,-0.0265877,4.0,38.0,REC,0.0175439
True,-0.0252612,3.0,38.0,REC,0.0175439
True,-0.016023,3.0,38.0,HES,0.0175439
True,-0.0120954,3.0,38.0,OTH,0.0175439
True,-0.025245,3.0,38.0,REC,0.0175439
True,-0.0252319,3.0,38.0,PUB,0.0175439
True,-0.0252319,3.0,38.0,PUB,0.0175439
True,0.0173112,2.0,5.0,PRC,0.0
True,-0.0334217,3.0,5.0,PRC,0.0
True,-0.0208918,2.0,5.0,PRC,0.0
True,0.0154356,4.0,3.0,PRC,0.0
True,-0.0553615,2.0,1.0,PUB,0.0
True,-0.0120616,2.0,1.0,OTH,0.0
True,-0.0277833,4.0,6.0,PUB,0.0
True,-0.0717261,2.0,1.0,PUB,0.0
True,-0.0131433,4.0,4.0,PUB,322.373
True,-0.0206552,4.0,4.0,OTH,47.0375
True,-0.044115,5.0,22.0,PUB,5.70753
True,0.0229513,2.0,2.0,OTH,0.0
True,0.0148429,2.0,2.0,PRC,0.0
True,-0.00399338,4.0,8.0,REC,0.0
True,0.0664559,2.0,1.0,REC,0.0
True,-0.00333296,11.0,37.0,PRC,0.0
True,-0.0254464,2.0,1.0,PRC,0.0
True,0.0122474,2.0,2.0,PRC,0.0
True,-0.00486159,2.0,3.0,REC,0.0
True,0.0105177,2.0,3.0,PRC,0.0
True,0.0626777,4.0,1.0,REC,0.0
True,-0.0220308,2.0,5.0,PRC,0.0
True,-0.00269083,2.0,5.0,PRC,0.0
True,-0.00331971,3.0,5.0,HES,0.0
True,0.130811,2.0,2.0,PRC,0.0
True,-0.0274153,2.0,2.0,PRC,0.0
True,-0.00286608,2.0,1.0,PRC,0.0
True,-0.0560728,2.0,1.0,HES,0.0
True,-0.0204966,2.0,2.0,PRC,0.0
True,0.00578388,2.0,3.0,PRC,0.0
True,0.043955,2.0,2.0,PRC,0.0
True,-0.00300564,2.0,1.0,PRC,0.0
True,-0.0211964,3.0,5.0,REC,0.0
True,-0.00816937,6.0,8.0,PRC,2635.91
True,-0.0705564,3.0,5.0,PRC,96.2733
True,-0.0163005,2.0,1.0,PRC,0.0
True,0.0259766,2.0,1.0,PUB,0.0
True,0.0598708,2.0,1.0,PUB,0.0
True,-0.0113859,3.0,3.0,HES,3136.0
True,-0.0100538,3.0,2.0,OTH,2.92904
True,0.0200422,2.0,1.0,REC,0.0
True,0.0266748,5.0,3.0,REC,4.0
True,-0.0270949,2.0,1.0,PRC,0.0
True,-0.0222971,2.0,2.0,PRC,0.0
True,-0.0161055,2.0,1.0,PRC,0.0
True,-0.0246569,2.0,1.0,PRC,0.0
True,-0.0356141,2.0,2.0,PRC,0.0
True,-0.0359683,2.0,1.0,PRC,0.0
True,-0.0174967,2.0,9.0,HES,0.0
True,0.012926,2.0,1.0,REC,0.0
True,-0.00846103,3.0,6.0,PRC,0.284867
True,0.0218978,3.0,1.0,PRC,0.0
True,-0.0419122,2.0,2.0,PRC,0.0
True,0.0173585,3.0,1.0,PRC,0.0
True,-0.116105,2.0,1.0,PRC,0.0
True,-0.0153149,2.0,1.0,OTH,0.0
True,-0.0625,2.0,4.0,PRC,0.0
True,-0.0147829,3.0,4.0,PUB,0.0
True,0.00130253,7.0,10.0,PRC,147.841
True,0.0735547,2.0,1.0,PUB,0.0
True,-0.0509735,2.0,1.0,PUB,0.0
True,-0.0450452,2.0,2.0,PRC,0.0
True,-0.0159612,3.0,3.0,PRC,0.0
True,-0.176172,3.0,2.0,PRC,0.0
True,0.036492,3.0,1.0,PRC,0.0
True,-0.098752,4.0,1.0,HES,0.0
True,-0.0031554,3.0,2.0,PUB,0.0
True,-0.0207496,2.0,2.0,PUB,0.0
True,-0.0200345,2.0,5.0,HES,0.0
True,-0.0297408,2.0,2.0,PRC,0.0
True,-0.028913,2.0,1.0,PRC,0.0
True,0.00307551,4.0,6.0,PRC,14.8808
True,-0.0263779,2.0,1.0,PRC,0.0
True,-0.00844608,2.0,1.0,REC,0.0
True,-0.0383149,2.0,5.0,PRC,0.0
True,-0.0315592,2.0,1.0,PRC,0.0
True,0.00431103,3.0,14.0,PRC,6.60236
True,-0.0374059,2.0,3.0,OTH,0.0
True,-0.0107375,2.0,2.0,PRC,0.0
True,-0.0204864,2.0,2.0,OTH,0.0
True,-0.00453879,2.0,2.0,OTH,0.0
True,0.00148503,3.0,2.0,REC,0.0
True,-0.0011277,2.0,1.0,PRC,0.0
True,-0.00182188,2.0,6.0,OTH,0.0
True,-0.0525448,3.0,5.0,PRC,0.40788
True,-0.0318774,2.0,2.0,PRC,0.0
True,-0.0437039,2.0,2.0,PRC,0.0
True,-0.00615355,2.0,2.0,REC,0.0
True,-0.00135951,4.0,3.0,PRC,0.0
True,-0.0569814,2.0,1.0,PRC,0.0
True,0.0552332,3.0,1.0,REC,0.0
True,-0.00640462,4.0,5.0,PRC,3189.7
True,0.0182616,5.0,3.0,PRC,0.0
True,-0.0341048,2.0,1.0,PRC,0.0
True,-0.00433597,2.0,1.0,OTH,0.0
True,0.0342519,2.0,1.0,PRC,0.0
True,-0.0105812,2.0,1.0,PRC,0.0
True,0.0269554,2.0,2.0,PRC,0.0
True,-0.0165773,2.0,1.0,PRC,0.0
True,-0.0440094,4.0,8.0,REC,16.1095
True,-0.0859982,2.0,1.0,PRC,0.0
True,-0.0594005,2.0,1.0,PRC,0.0
True,0.00824256,2.0,2.0,PRC,0.0
True,-0.0503203,4.0,21.0,PRC,416.396
True,-0.0403306,2.0,10.0,PRC,0.0
True,-0.0182054,3.0,17.0,PRC,188.511
True,-0.0272453,2.0,1.0,HES,0.0
True,-0.0627496,2.0,2.0,PUB,0.0
True,-0.0205737,2.0,1.0,HES,0.0
True,-0.0856292,2.0,1.0,PRC,0.0
True,-0.0212304,2.0,4.0,OTH,0.0
True,-0.0099696,2.0,2.0,PRC,0.0
True,-0.0111562,3.0,13.0,OTH,84.2742
True,-0.012498,2.0,3.0,REC,0.0
True,-0.0566212,2.0,1.0,PRC,0.0
True,-0.0016147,3.0,5.0,PUB,0.0
True,-0.00540299,2.0,5.0,PRC,0.0
True,0.363875,2.0,1.0,PUB,0.0
True,-0.0310032,18.0,37.0,PRC,0.0
True,-0.0288304,18.0,37.0,PRC,0.0
True,-0.0249873,18.0,37.0,REC,0.0
True,0.00899026,21.0,37.0,PUB,0.0
True,-0.0278968,14.0,37.0,PRC,0.0
True,0.00769419,19.0,37.0,PUB,0.0
True,0.0158416,17.0,37.0,PRC,0.0
True,-0.00965495,20.0,37.0,PUB,0.0
True,0.0257521,15.0,37.0,PRC,0.0
True,-0.0319912,14.0,37.0,PRC,0.0
True,0.040037,10.0,37.0,PRC,0.0
True,-0.0315186,19.0,37.0,PRC,0.0
True,-0.0371878,19.0,37.0,PRC,0.0
True,-0.0350664,19.0,37.0,PRC,0.0
True,-0.0148317,2.0,5.0,REC,0.0
True,-0.0174003,3.0,1.0,PUB,0.0
True,-0.0838996,4.0,4.0,PRC,3139.61
True,0.0028466,2.0,1.0,PRC,0.0
True,-0.0128363,2.0,4.0,PRC,0.0
True,-0.00297228,2.0,3.0,PUB,0.0
True,0.0024736,2.0,1.0,PRC,0.0
True,-0.0305115,2.0,3.0,PRC,0.0
True,-0.00270777,2.0,5.0,REC,0.0
True,-0.0353576,2.0,3.0,REC,0.0
True,0.0515056,2.0,4.0,OTH,0.0
True,-0.0022769,3.0,1.0,OTH,0.0
True,-0.00611727,2.0,4.0,PRC,0.0
True,-0.0122734,2.0,1.0,REC,0.0
True,-0.0157585,2.0,1.0,PRC,0.0
True,-0.0218471,3.0,3.0,HES,86.8369
True,-0.0350534,2.0,3.0,PRC,0.0
True,-0.0245692,9.0,37.0,PRC,0.0
True,-0.030448,9.0,37.0,PRC,0.0
True,-0.0287413,9.0,37.0,PRC,0.0
True,-0.0321548,9.0,37.0,PRC,0.0
True,-0.0215351,9.0,37.0,PRC,0.0
True,-0.0277931,9.0,37.0,PRC,0.0
True,-0.0814706,2.0,1.0,PRC,0.0
True,-0.0205518,2.0,1.0,PRC,0.0
True,-0.0104678,2.0,1.0,PUB,0.0
True,-0.00272388,3.0,1.0,PRC,0.0
True,-0.000871443,2.0,3.0,OTH,0.0
True,-0.0414537,3.0,9.0,REC,38.2942
True,0.126673,2.0,1.0,PRC,0.0
True,-0.0539836,2.0,1.0,PRC,0.0
True,-0.0231689,2.0,8.0,REC,0.0
True,-0.0221154,2.0,8.0,REC,0.0
True,0.0238676,2.0,16.0,REC,0.0
True,0.0480182,2.0,2.0,REC,0.0
True,-0.055048,3.0,6.0,PUB,0.0
True,0.0934825,2.0,2.0,PUB,0.0
True,-0.0305952,2.0,2.0,PRC,0.0
True,-0.0725037,2.0,6.0,PRC,0.0
True,-0.073101,2.0,6.0,PRC,0.0
True,-0.0668783,2.0,6.0,PRC,0.0
True,-0.0121476,2.0,3.0,REC,0.0
False,0.0564481,2.0,1.0,PRC,0.0
False,-0.166667,2.0,1.0,PRC,0.0
False,0.0663215,4.0,1.0,PRC,0.0
False,-0.0125319,4.0,1.0,PRC,0.0
False,0.0259359,3.0,1.0,PRC,0.0
False,-0.0306653,3.0,8.0,OTH,0.0
False,-0.00365818,2.0,1.0,PRC,0.0
False,0.251046,4.0,1.0,PUB,0.0
False,-0.0190549,3.0,1.0,REC,0.0
False,-0.242726,2.0,1.0,HES,0.0
False,0.188762,4.0,1.0,PUB,0.0
False,-0.00744355,6.0,3.0,HES,0.0
False,0.00559239,6.0,1.0,HES,0.0
False,0.097057,3.0,1.0,PRC,0.0
False,0.000852215,3.0,1.0,PRC,0.0
False,-0.0333839,7.0,10.0,HES,0.0
False,0.0301124,8.0,1.0,HES,0.0
False,-0.113581,5.0,2.0,PRC,0.0
False,0.0711678,4.0,5.0,HES,0.0
False,0.0288073,6.0,6.0,PRC,0.0
False,-0.0331479,4.0,3.0,PUB,0.0
False,-0.00443228,8.0,1.0,HES,0.0
False,-0.0266359,2.0,1.0,PUB,0.0
False,-0.062355,2.0,1.0,PRC,0.0
False,-0.0166954,2.0,1.0,PRC,0.0
False,-0.0968737,3.0,1.0,PRC,0.0
False,-0.0167152,3.0,1.0,PRC,0.0
False,-0.0386297,5.0,1.0,OTH,0.0
False,0.123609,8.0,1.0,OTH,0.0
False,0.158677,2.0,1.0,PRC,0.0
False,-0.158677,2.0,1.0,PRC,0.0
False,-0.0379512,3.0,1.0,PUB,0.0
False,-0.0291228,4.0,2.0,PRC,0.0
False,-0.0699228,5.0,1.0,OTH,0.0
False,0.00601444,3.0,1.0,REC,0.0
False,-0.00615841,2.0,1.0,OTH,0.0
False,-0.00707977,2.0,1.0,PRC,0.0
False,0.0692892,3.0,1.0,HES,0.0
False,-0.00323008,3.0,5.0,PRC,0.0
False,0.0120494,2.0,1.0,OTH,0.0
False,0.0118157,3.0,1.0,PRC,0.0
False,0.029368,3.0,2.0,PRC,0.0
False,-0.0093871,3.0,2.0,OTH,0.0
False,-0.016589,4.0,4.0,PUB,0.0
False,-0.0307142,5.0,1.0,HES,0.0
False,0.13263,2.0,1.0,PUB,0.0
False,-0.00353524,6.0,1.0,HES,0.0
False,0.00550689,2.0,3.0,PRC,0.0
False,-0.0149566,2.0,3.0,OTH,0.0
False,-0.0060597,3.0,3.0,PUB,0.0
False,-0.0117017,2.0,3.0,PUB,0.0
False,-0.02918,2.0,1.0,PRC,0.0
False,0.0251087,4.0,5.0,REC,0.0
False,0.0209754,3.0,2.0,PRC,0.0
False,-0.02934,3.0,1.0,PRC,0.0
False,0.0781947,3.0,1.0,PRC,0.0
False,0.0706055,2.0,2.0,OTH,0.0
False,0.0157821,4.0,1.0,PRC,0.0
False,0.0185605,2.0,2.0,PRC,0.0
False,0.0441536,3.0,1.0,PRC,0.0
False,0.0054307,2.0,2.0,OTH,0.0
False,0.00401808,4.0,2.0,HES,0.0
False,-0.00548386,2.0,2.0,REC,0.0
False,-0.00289978,2.0,2.0,PUB,0.0
False,0.166431,2.0,1.0,PRC,0.0
False,-0.133927,2.0,1.0,PRC,0.0
False,0.0172018,2.0,1.0,PRC,0.0
False,0.0317532,3.0,2.0,PRC,0.0
False,0.037959,2.0,1.0,PRC,0.0
False,-0.0229685,2.0,1.0,OTH,0.0
False,-0.0418856,5.0,2.0,PRC,0.0
False,-0.203437,3.0,1.0,OTH,0.0
False,0.0221168,2.0,1.0,OTH,0.0
False,-0.0216082,2.0,1.0,OTH,0.0
False,0.117382,4.0,1.0,PRC,0.0
False,-0.00152207,3.0,5.0,HES,0.0
False,0.179581,3.0,2.0,OTH,0.0
False,0.0917565,2.0,2.0,PUB,0.0
False,0.105948,2.0,2.0,OTH,0.0
False,0.0389617,2.0,2.0,PUB,0.0
False,-0.0386022,2.0,2.0,OTH,0.0
False,-0.0565281,3.0,1.0,OTH,0.0
False,-0.0557293,2.0,1.0,OTH,0.0
False,-0.0421071,4.0,5.0,OTH,0.0
False,-0.0262837,2.0,4.0,PUB,0.0
False,-0.0434971,2.0,4.0,PUB,0.0
False,0.0310876,2.0,4.0,OTH,0.0
False,-0.00327132,2.0,4.0,PUB,0.0
False,0.0310015,2.0,2.0,OTH,0.0
False,0.0431169,2.0,2.0,PRC,0.0
False,0.0549391,2.0,2.0,OTH,0.0
False,-0.00689772,3.0,1.0,REC,0.0
False,0.0614742,2.0,1.0,OTH,0.0
False,0.0556612,2.0,3.0,PRC,0.0
False,-0.0638416,2.0,3.0,OTH,0.0
False,-0.0388989,2.0,3.0,PUB,0.0
False,-0.0119491,2.0,3.0,PUB,0.0
False,0.7472,2.0,1.0,PRC,0.0
False,-0.0851516,5.0,1.0,OTH,0.0
False,-0.00680039,2.0,1.0,PRC,0.0
False,-0.125,2.0,1.0,PRC,0.0
False,0.00872151,4.0,3.0,PUB,0.0
False,0.0449007,2.0,3.0,PUB,0.0
False,-0.0415355,2.0,3.0,PUB,0.0
False,0.0254393,2.0,3.0,PUB,0.0
False,0.132989,2.0,2.0,PUB,0.0
False,-0.0289468,2.0,2.0,PUB,0.0
False,-0.079855,5.0,2.0,OTH,0.0
False,-0.0232194,5.0,1.0,PRC,0.0
False,0.219198,2.0,3.0,OTH,0.0
False,0.0427336,2.0,3.0,PUB,0.0
False,-0.000192559,3.0,3.0,PUB,0.0
False,-0.0466686,2.0,3.0,PUB,0.0
False,-0.0245429,4.0,1.0,OTH,0.0
False,-0.0245378,3.0,1.0,PUB,0.0
False,-0.0862287,3.0,1.0,PRC,0.0
False,0.0286048,2.0,1.0,PRC,0.0
False,0.12021,2.0,1.0,OTH,0.0
False,0.12021,2.0,1.0,PRC,0.0
False,-0.0289177,2.0,4.0,OTH,0.0
False,0.088881,2.0,4.0,OTH,0.0
False,0.0222068,2.0,4.0,PRC,0.0
False,0.0481509,2.0,4.0,OTH,0.0
False,-0.0294028,2.0,4.0,PRC,0.0
False,-0.0856544,2.0,2.0,PUB,0.0
False,0.0639628,2.0,2.0,PRC,0.0
False,0.215257,2.0,2.0,PRC,0.0
False,0.0165545,3.0,1.0,PUB,0.0
False,0.00961137,3.0,1.0,PRC,0.0
False,0.0847808,2.0,1.0,PRC,0.0
False,0.00363769,8.0,1.0,REC,0.0
False,-0.121325,6.0,2.0,PUB,0.0
False,0.192919,2.0,2.0,PRC,0.0
False,0.131894,2.0,2.0,PUB,0.0
False,0.0338224,2.0,1.0,PRC,0.0
False,0.118786,3.0,1.0,REC,0.0
False,0.134283,2.0,1.0,PRC,0.0
False,-0.0168464,3.0,4.0,PUB,0.0
False,-0.00571716,2.0,4.0,PRC,0.0
False,-0.10307,2.0,4.0,PUB,0.0
False,-0.0244606,5.0,3.0,HES,0.0
False,0.0272912,2.0,3.0,PRC,0.0
False,0.0184705,2.0,3.0,PUB,0.0
False,0.177476,2.0,3.0,REC,0.0
False,0.108866,2.0,1.0,PUB,0.0
False,-0.0333856,2.0,1.0,PUB,0.0
False,0.0114095,2.0,8.0,OTH,0.0
False,0.0157059,2.0,8.0,OTH,0.0
False,0.0522258,2.0,8.0,PRC,0.0
False,-0.0218881,2.0,8.0,PRC,0.0
False,-0.00470223,2.0,8.0,HES,0.0
False,-0.000405776,2.0,8.0,PUB,0.0
False,-0.0141682,3.0,8.0,HES,0.0
False,-0.0841867,2.0,8.0,OTH,0.0
False,-0.0159528,2.0,1.0,PRC,0.0
False,-0.0787526,2.0,1.0,PRC,0.0
False,0.132607,2.0,1.0,OTH,0.0
False,0.10284,2.0,1.0,OTH,0.0
False,0.00178636,3.0,1.0,REC,0.0
False,-0.0343727,4.0,1.0,PRC,0.0
False,0.0397596,2.0,2.0,PUB,0.0
False,0.289948,3.0,2.0,OTH,0.0
False,0.0248153,2.0,2.0,PRC,0.0
False,-0.00973519,4.0,1.0,REC,0.0
False,0.020367,3.0,2.0,PRC,0.0
False,0.177517,2.0,2.0,PRC,0.0
False,-0.0440633,4.0,6.0,PRC,0.0
False,-0.0234917,4.0,6.0,PRC,0.0
False,0.00458593,2.0,6.0,PRC,0.0
False,-0.0511378,2.0,6.0,PRC,0.0
False,0.00895071,2.0,6.0,PRC,0.0
False,-0.00833877,3.0,6.0,HES,0.0
False,-0.0419717,2.0,6.0,PRC,0.0
False,0.0103217,3.0,1.0,PRC,0.0
False,0.0357236,4.0,2.0,PRC,0.0
False,-0.00237296,2.0,1.0,PRC,0.0
False,-0.0172476,2.0,1.0,PRC,0.0
False,-0.0507246,2.0,5.0,HES,0.0
False,-0.0248742,4.0,5.0,OTH,0.0
False,-0.0507246,2.0,5.0,OTH,0.0
False,0.161836,2.0,5.0,OTH,0.0
False,0.0566158,2.0,5.0,PRC,0.0
False,0.000609151,2.0,5.0,PRC,0.0
False,0.027292,2.0,5.0,PRC,0.0
False,0.030701,2.0,5.0,PRC,0.0
False,0.204276,2.0,2.0,PRC,0.0
False,-0.0396372,3.0,2.0,OTH,0.0
False,-0.0162782,2.0,2.0,PRC,0.0
False,0.0294894,4.0,1.0,REC,0.0
False,0.0498772,3.0,1.0,PRC,0.0
False,0.0350201,2.0,2.0,PRC,0.0
False,-0.0176317,2.0,2.0,PRC,0.0
False,0.0700139,2.0,2.0,PRC,0.0
False,0.00826198,4.0,1.0,PRC,0.0
False,0.00140873,2.0,1.0,PRC,0.0
False,0.0104964,2.0,1.0,PRC,0.0
False,-0.037057,4.0,1.0,OTH,0.0
False,0.0616114,2.0,1.0,PRC,0.0
False,0.00255032,2.0,1.0,PRC,0.0
False,-0.0233446,2.0,1.0,PRC,0.0
False,-0.00158138,6.0,10.0,HES,0.0
False,-0.0833333,2.0,10.0,HES,0.0
False,-0.0232611,2.0,10.0,OTH,0.0
False,0.000100319,2.0,10.0,PRC,0.0
False,-0.0189702,2.0,10.0,OTH,0.0
False,-0.0261217,2.0,10.0,HES,0.0
False,0.0749482,3.0,10.0,HES,0.0
False,-0.0201621,2.0,10.0,PRC,0.0
False,-0.0120602,4.0,10.0,HES,0.0
False,-0.0240351,3.0,10.0,OTH,0.0
False,-0.00774336,2.0,1.0,OTH,0.0
False,0.193031,2.0,1.0,PRC,0.0
False,0.0440914,4.0,1.0,PRC,0.0
False,-0.0167683,2.0,1.0,PRC,0.0
False,0.0216986,2.0,1.0,REC,0.0
False,-0.0329004,2.0,1.0,PUB,0.0
False,0.186692,3.0,1.0,PRC,0.0
False,0.0546641,2.0,1.0,PRC,0.0
False,-0.0157951,2.0,1.0,PRC,0.0
False,0.109401,2.0,1.0,PRC,0.0
False,-0.0389002,2.0,1.0,PRC,0.0
False,-0.0385041,2.0,1.0,PUB,0.0
False,-0.0264872,2.0,1.0,PRC,0.0
False,-0.0608434,2.0,1.0,PRC,0.0
False,-0.0171272,2.0,1.0,PRC,0.0
False,-0.00235624,4.0,1.0,PRC,0.0
False,-0.00796149,2.0,1.0,PRC,0.0
False,-0.00261925,2.0,1.0,PRC,0.0
False,0.0180205,4.0,1.0,REC,0.0
False,0.117588,2.0,1.0,PUB,0.0
False,-0.0103655,2.0,1.0,PUB,0.0
False,-0.0106415,2.0,1.0,OTH,0.0
False,-0.0138193,2.0,1.0,OTH,0.0
False,-0.0191397,5.0,1.0,PRC,0.0
False,-0.0423438,2.0,2.0,PRC,0.0
False,-0.0812546,3.0,1.0,PRC,0.0
False,-0.0423438,2.0,2.0,PRC,0.0
False,-0.0613575,2.0,1.0,PRC,0.0
False,-0.0656662,2.0,1.0,PRC,0.0
False,0.0201837,5.0,1.0,HES,0.0
False,-0.0237699,3.0,1.0,PRC,0.0
False,-0.133808,2.0,1.0,PRC,0.0
False,0.0243215,3.0,1.0,REC,0.0
False,0.161005,3.0,1.0,REC,0.0
False,-0.0555348,2.0,1.0,PRC,0.0
False,-0.0108414,2.0,1.0,OTH,0.0
False,-0.026898,2.0,1.0,PUB,0.0
False,-0.0144609,2.0,1.0,PUB,0.0
False,0.333333,3.0,1.0,OTH,0.0
False,0.408333,4.0,1.0,REC,0.0
False,0.0485061,4.0,1.0,PRC,0.0
False,-0.129385,2.0,1.0,PRC,0.0
False,-0.0497562,2.0,1.0,PUB,0.0
False,-0.0750006,2.0,1.0,PUB,0.0
False,0.0448259,2.0,1.0,PRC,0.0
False,0.266174,2.0,1.0,PRC,0.0
False,-0.266174,2.0,1.0,PRC,0.0
False,-0.00450353,2.0,1.0,PRC,0.0
False,0.00450353,2.0,1.0,PRC,0.0
False,0.0094037,2.0,1.0,PRC,0.0
False,0.0171556,3.0,1.0,PRC,0.0
False,0.0022661,2.0,1.0,PRC,0.0
False,0.0816123,2.0,2.0,REC,0.0
False,-0.0162131,2.0,2.0,PRC,0.0
False,0.000390258,2.0,2.0,OTH,0.0
False,0.0286899,3.0,1.0,HES,0.0
False,-0.0309675,2.0,1.0,HES,0.0
False,0.00133715,3.0,1.0,PRC,0.0
False,0.00955249,2.0,1.0,PRC,0.0
False,-3.75605e-05,3.0,1.0,REC,0.0
False,0.00254565,2.0,1.0,PUB,0.0
False,-0.0126358,2.0,1.0,PRC,0.0
False,-0.0107514,2.0,1.0,REC,0.0
False,-0.0094043,2.0,1.0,PRC,0.0
False,-0.0672986,2.0,1.0,PRC,0.0
False,-0.0390251,3.0,1.0,PRC,0.0
